user_id,problem
30000,0.9402938694467552
30001,0.17832727032545476
30002,0.24485623708097426
30003,0.9103416032255609
30004,0.8483892494892478
30005,0.6672835124544589
30006,0.07453594952843313
30007,0.03771438493702402
30008,0.8154155096716339
30009,0.2739761279972399
30010,0.13995608615045277
30011,0.14219913832807657
30012,0.95267475127985
30013,0.10660358700176535
30014,0.10158714961265099
30015,0.23773309938686482
30016,0.1162358232997763
30017,0.460484591306738
30018,0.16622709197129018
30019,0.27232941939610056
30020,0.8613113060102994
30021,0.4971052049190027
30022,0.17543143485041204
30023,0.12444141156496974
30024,0.6549919598940941
30025,0.31218587258243274
30026,0.23183361545069875
30027,0.12613509561558514
30028,0.06976728795464661
30029,0.0637021605279016
30030,0.1539736227308332
30031,0.7055612281543209
30032,0.14251846756414233
30033,0.1761725743363514
30034,0.5083654148707117
30035,0.24647170444595567
30036,0.08787196562063039
30037,0.20571942042228084
30038,0.1768736488045464
30039,0.061872758533723524
30040,0.2937496999598084
30041,0.0840346648159364
30042,0.08134962113380761
30043,0.039642836092172666
30044,0.1362824301607158
30045,0.2960029877041242
30046,0.33597436536122643
30047,0.13973511772511965
30048,0.15259962773940244
30049,0.06979324500708844
30050,0.29380626882432015
30051,0.20444105080473485
30052,0.39049067279639926
30053,0.1629712003615404
30054,0.033600773795110686
30055,0.15914087671222107
30056,0.22150743150237423
30057,0.3010555118744222
30058,0.4438764222043854
30059,0.1548809288537694
30060,0.45053353245723926
30061,0.9724846825339293
30062,0.9666288888031839
30063,0.03424286683766892
30064,0.28175242267442463
30065,0.06848202461851471
30066,0.10661479541391983
30067,0.1640737983170676
30068,0.8191700697485371
30069,0.3031015073032963
30070,0.29379441735455536
30071,0.7281815544680472
30072,0.4607953177141657
30073,0.9202803938790248
30074,0.06702208808303028
30075,0.2210219280270545
30076,0.2908473561259385
30077,0.20451491632674684
30078,0.9560074546631943
30079,0.1870638347446088
30080,0.4606585332201289
30081,0.01634268287744274
30082,0.15609981228810235
30083,0.2562125376340143
