user_id,problem
30000,0.9343192546967544
30001,0.2013479568773734
30002,0.25584187227607613
30003,0.7463294672750991
30004,0.7758617321473835
30005,0.4968805525610938
30006,0.0750960075647285
30007,0.06840464033631297
30008,0.658959174580919
30009,0.2702562418269674
30010,0.14585142468150897
30011,0.11891209483600573
30012,0.910918001417096
30013,0.07227836630720162
30014,0.13196029772558288
30015,0.31745073400839907
30016,0.2284636887769061
30017,0.48855600581393205
30018,0.35631537145434267
30019,0.3480818661000275
30020,0.8757870938137507
30021,0.45354050821784475
30022,0.1829681770924475
30023,0.12898191634761672
30024,0.5749897569965354
30025,0.3046617195780055
30026,0.23268329216463804
30027,0.1974536078719673
30028,0.15384829742197245
30029,0.08294854951589646
30030,0.1588804203649437
30031,0.49650324191064255
30032,0.1371050655139107
30033,0.2038156758390681
30034,0.3413719113907978
30035,0.2693575221910043
30036,0.11892863504106277
30037,0.24172363545201822
30038,0.1589163814498077
30039,0.09858027850084489
30040,0.3415555183970266
30041,0.1148384540150065
30042,0.10163907032797832
30043,0.08767258721506203
30044,0.1587754681486806
30045,0.2591616220679479
30046,0.3604770010279603
30047,0.11023424627107814
30048,0.23481714328097422
30049,0.12083292302724893
30050,0.24779746912049544
30051,0.29948921104569726
30052,0.308077443248741
30053,0.13904407281201966
30054,0.036240367220507205
30055,0.24640038197287875
30056,0.28907812745718764
30057,0.3426941034666666
30058,0.41506720418133203
30059,0.20563345067407926
30060,0.4487184859996496
30061,0.9199504655517375
30062,0.8841050526407453
30063,0.03826658544637831
30064,0.2545255102779527
30065,0.0884298642945982
30066,0.1332096333480647
30067,0.16275722637353107
30068,0.7212072981066044
30069,0.2696697167430407
30070,0.32040146938236314
30071,0.744139206355126
30072,0.376232360167413
30073,0.8514397648394796
30074,0.08371806165751795
30075,0.22096926097106762
30076,0.33194534876148213
30077,0.2151539505134469
30078,0.8598407624357692
30079,0.1515508583882617
30080,0.4159241337831178
30081,0.032475254781521315
30082,0.16221860114946743
30083,0.23668738167671
30084,0.46483916730574304
30085,0.12103583749098645
30086,0.20127530372922786
30087,0.11230737357989878
30088,0.12550614143520195
30089,0.16130453833821176
30090,0.6293558611597826
30091,0.15300907282292806
30092,0.018016623363044056
30093,0.1631405423309587
30094,0.32310095616848294
30095,0.13254781931039689
30096,0.10362613418412728
30097,0.138665208426903
30098,0.9196463272041988
30099,0.040884594697966854
30100,0.3098971655596187
30101,0.2533381776493715
30102,0.1549540648364826
30103,0.14788346574615854
30104,0.2590007935883614
30105,0.8105370917360887
30106,0.6178436299190087
30107,0.1368821711684123
30108,0.13645805333570415
30109,0.14184938783260295
30110,0.25294300879422216
30111,0.4415380738404089
30112,0.09777279089906607
30113,0.8785679616603171
30114,0.16696663508736298
30115,0.1124103837439244
30116,0.1999515407335296
30117,0.14361169491357312
30118,0.3039562283903957
30119,0.22043283823795468
30120,0.06284570955186863
30121,0.2477281858299708
30122,0.8697278189104762
30123,0.10819495885662583
30124,0.1766671850243508
30125,0.27817477581816763
30126,0.2537614735932027
30127,0.15513006996436546
30128,0.46537054635960384
30129,0.32936741810977865
30130,0.7955324486168005
30131,0.0994784655241613
30132,0.39331055913501967
30133,0.8726095022334697
30134,0.20586302432034986
30135,0.9391437822103477
30136,0.18532719445658843
30137,0.180096161304647
30138,0.9590800755254669
30139,0.15131984273944743
30140,0.45811307413573144
30141,0.35770074769161825
30142,0.32909519070423954
30143,0.39648429138905394
30144,0.12059219660046577
30145,0.037513148797377806
30146,0.38938069830004995
30147,0.27356950838505834
30148,0.8650850647164909
30149,0.9094399732576264
30150,0.08029123769384722
30151,0.23468690134858575
30152,0.06157228674809742
30153,0.2151408499411166
30154,0.1444672366489162
30155,0.1228998048594897
30156,0.1091872223290857
30157,0.06950722649263615
30158,0.5465913710893422
30159,0.1381705512359901
30160,0.09384395454454769
30161,0.23732363334024312
30162,0.19669052328450284
30163,0.3446485415295758
30164,0.8013329153667886
30165,0.30708880093990837
30166,0.15761287949443956
30167,0.6459969188691107
30168,0.29758690425701273
30169,0.39458490876790475
30170,0.2756902488694879
30171,0.19559264349840547
30172,0.03350254081897275
30173,0.4954687303253845
30174,0.5824838354801409
30175,0.8578225555987864
30176,0.094581396714766
30177,0.2297548940690664
30178,0.4841336298432813
30179,0.3129802260407299
30180,0.29393173903412223
30181,0.5234335081316348
30182,0.7422605080946
30183,0.4644607973554407
30184,0.1430688730587082
30185,0.11410921264649414
30186,0.2100680493169686
30187,0.16092295863909528
30188,0.19299791386583878
30189,0.22475581405775302
30190,0.85029322643924
30191,0.22741925448722683
30192,0.7703142532736247
30193,0.13014286769367112
30194,0.7132810506637056
30195,0.11281228684933003
30196,0.1546671017416294
30197,0.8914868609332279
30198,0.2172522335326614
30199,0.14845052567942363
30200,0.16264161112156572
30201,0.056359610373976896
30202,0.0653627367237141
30203,0.1319120853517603
30204,0.1873563188832253
30205,0.9529652073536405
30206,0.11427178342072149
30207,0.20770879652183388
30208,0.11378474778621722
30209,0.47647832177518357
30210,0.4269075113572643
30211,0.7874672606759106
30212,0.389466484492207
30213,0.08762621533330558
30214,0.30500142846222644
30215,0.2619334494607698
30216,0.8924002173402414
30217,0.3940164688193032
30218,0.9003769169092155
30219,0.07172615363595235
30220,0.32454386476375907
30221,0.3111604040109613
30222,0.2398181811455455
30223,0.12304482035797269
30224,0.15609449677101528
30225,0.18820038499721495
30226,0.10616762129032256
30227,0.21807100202093757
30228,0.25166815105378065
30229,0.21536949453456583
30230,0.30962771350936263
30231,0.1832408502274538
30232,0.3729034378478341
30233,0.6664796654637629
30234,0.1610812876920792
30235,0.159628050852776
30236,0.49213214588420673
30237,0.13028859991037747
30238,0.21559772692354315
30239,0.08042753374892292
30240,0.24349830850832893
30241,0.36449109321875983
30242,0.12272763889448306
30243,0.3663151465273681
30244,0.8646093181022123
30245,0.09746002850703582
30246,0.13354139430773468
30247,0.13563054512313316
30248,0.4365393627492116
30249,0.201890990447121
30250,0.23011003530244095
30251,0.1657585486474753
