user_id,problem
30000,0.9315678709045487
30001,0.23019985817693112
30002,0.2641164787019986
30003,0.7884839955782688
30004,0.7817635337606834
30005,0.5765557667786197
30006,0.06693968843323703
30007,0.06238106396352176
30008,0.6261512388870693
30009,0.17157151403836976
30010,0.16190050468003503
30011,0.12696483161619648
30012,0.8974121298839092
30013,0.07956404862560866
30014,0.13612398268894643
30015,0.3790852595225356
30016,0.24010095946820556
30017,0.5039930242722048
30018,0.3000591089701158
30019,0.33551336653703356
30020,0.900402914666178
30021,0.35903235031558395
30022,0.14985808263345288
30023,0.15065665003843182
30024,0.6246109124629493
30025,0.37704988222074143
30026,0.2764850346437542
30027,0.23251433978752284
30028,0.16520500236289642
30029,0.09632659522179465
30030,0.20410464743547846
30031,0.6686281300086766
30032,0.1351240168861424
30033,0.20750165514391233
30034,0.39415326928761785
30035,0.29422438991919864
30036,0.14183597995228836
30037,0.26682398731091117
30038,0.2873726273763011
30039,0.10116003089285157
30040,0.39481434830418877
30041,0.09841506418589781
30042,0.09495004437662
30043,0.08698058437377526
30044,0.1686669416205578
30045,0.25264901970354153
30046,0.36060198107256974
30047,0.11383997186908892
30048,0.24638971190712458
30049,0.1317374439248778
30050,0.2000950492977086
30051,0.23825045216403345
30052,0.3533555029626207
30053,0.08872126637886273
30054,0.04631365263509877
30055,0.23852147297693285
30056,0.34050373474593804
30057,0.40249823043522986
30058,0.4043609053299162
30059,0.18506599318962036
30060,0.4697712196090934
30061,0.9054102048480209
30062,0.8668640592293985
30063,0.0265796432808866
30064,0.2619075288826015
30065,0.10243682444364484
30066,0.22588903783782383
30067,0.1599798140291214
30068,0.8009242146033491
30069,0.285040752104493
30070,0.2962605256612393
30071,0.8487584003525465
30072,0.255178104130541
30073,0.7604330538829281
30074,0.07315839415655186
30075,0.27069778131254174
30076,0.3065631633678201
30077,0.2140025888837331
30078,0.8267061941651596
30079,0.13128954052365313
30080,0.4319842749695144
30081,0.020760281004635492
30082,0.1550501464070523
30083,0.23915126581768015
30084,0.4200235214805041
30085,0.1318855765723509
30086,0.17027664828058423
30087,0.11943208221556667
30088,0.11777870159345849
30089,0.17039397243634022
30090,0.548865852503502
30091,0.14668508377283726
30092,0.02133459897987201
30093,0.15347352646414097
30094,0.30927929724231384
30095,0.11830916304912632
30096,0.11049182143870981
30097,0.13196367914075502
30098,0.9261365922064577
30099,0.07818394672077134
30100,0.3432638893160605
30101,0.2655991208514089
30102,0.15225420403586823
30103,0.14049541560703527
30104,0.18455073473587166
30105,0.855524728403739
30106,0.6683268520417059
30107,0.09116562616094716
30108,0.14081106875553903
30109,0.13801859963569427
30110,0.27334142926591004
30111,0.3871427306512032
30112,0.10763043710419277
30113,0.8866366379325344
30114,0.1606410833678844
30115,0.10755011454779351
30116,0.18762272608643954
30117,0.12701430272372238
30118,0.197934931195758
30119,0.15746812724182138
30120,0.07541964489949508
30121,0.23881725453727007
30122,0.8194059705396056
30123,0.0961214648984409
30124,0.17447552736706146
30125,0.20694498176493734
30126,0.2982011311497589
30127,0.15177903322415337
30128,0.45697293840224396
30129,0.34338267514900356
30130,0.8220834285789829
30131,0.10844293699852393
30132,0.3380558308867162
30133,0.8584244396759841
30134,0.22137794183674342
30135,0.9442555605556163
30136,0.1655586106339753
30137,0.24674204651799805
30138,0.9580456606943963
30139,0.13788833989913182
30140,0.44918025358327035
30141,0.3757221499379471
30142,0.29158449974780837
30143,0.5120302851299076
30144,0.1789148400021616
30145,0.02174187117121382
30146,0.3630325955633952
30147,0.2816790276596811
30148,0.8588792378293812
30149,0.9188738072116094
30150,0.10680960943426371
30151,0.22689595550359273
30152,0.037695694398456915
30153,0.2217409556554364
30154,0.14703288329975997
30155,0.11715383559956823
30156,0.11469662315560826
30157,0.06453638253521259
30158,0.4964710092084046
30159,0.20416485272310037
30160,0.08682718862969648
30161,0.23736362486053086
30162,0.1739906276178713
30163,0.31653112470409583
30164,0.8505450171461604
30165,0.32189121396896386
30166,0.18199553321653772
30167,0.6718956155449547
30168,0.34575012797788707
30169,0.37043248555432906
30170,0.28950069620582436
30171,0.21710778615254456
30172,0.02341126827336462
30173,0.5315623456460713
30174,0.48988281974977155
30175,0.898184889296379
30176,0.11877383894122433
30177,0.2068369088951608
30178,0.43613869207442246
30179,0.28253827713836777
30180,0.18596544934035908
30181,0.5113233828189261
30182,0.7807519270185215
30183,0.4350751471526549
30184,0.20802100448664
30185,0.15567251978895252
30186,0.22630829712393188
30187,0.16859496770374072
30188,0.15591488285941504
30189,0.20526611654705182
30190,0.8665643126993405
30191,0.28085451810768325
30192,0.7750276112958985
30193,0.13665779931440686
30194,0.7539047132558688
30195,0.0769748067981909
30196,0.1558330244417922
30197,0.8703986313088756
30198,0.23832862391369644
30199,0.23529314798846715
30200,0.14834793406185057
30201,0.05401143570210783
30202,0.0891584028791186
30203,0.16192051465815036
30204,0.2151081922994742
30205,0.9291552892536794
30206,0.12590920967926067
30207,0.13402753530179398
30208,0.13200113518867412
30209,0.4134610413493624
30210,0.42495048744138675
30211,0.8530312476301859
30212,0.39403478991684476
30213,0.08537827497103587
30214,0.2906729930699726
30215,0.24287380064372988
30216,0.887345399637395
30217,0.4841377390604648
30218,0.9180961689927665
30219,0.04729652086113732
30220,0.27738492750878585
30221,0.27322827156798285
30222,0.2375418266871203
30223,0.11216783258279622
30224,0.17183000722073458
30225,0.22597490045792173
30226,0.10022469976513718
30227,0.24753224072287608
30228,0.23323393071761384
30229,0.17400877214130475
30230,0.26287854900511454
30231,0.12362008016632306
30232,0.42950307651843245
30233,0.6042216099382012
30234,0.1934978673313321
30235,0.11865341501736669
30236,0.48299757093669843
30237,0.11209263817482538
30238,0.23531617941959682
30239,0.06893586507313568
30240,0.234334419906534
30241,0.2729879702687171
