user_id,problem
30000,0.9208245001952536
30001,0.21576705675701857
30002,0.2551067183113122
30003,0.7166014228945757
30004,0.6575065249934418
30005,0.5804888457138893
30006,0.07778889807963989
30007,0.06229168122619745
30008,0.6411152808762302
30009,0.25962534904388496
30010,0.1521665201734695
30011,0.1410099284593648
30012,0.9108643285282946
30013,0.07950366789697774
30014,0.14797207638390464
30015,0.4017691255410442
30016,0.28660466732704976
30017,0.5104005825070478
30018,0.34322805419667785
30019,0.336157706064665
30020,0.898791336689451
30021,0.4537689595097492
30022,0.13121984479479412
30023,0.12281727692704231
30024,0.6110460459784339
30025,0.4079769903673125
30026,0.2762038861366301
30027,0.19994591225107636
30028,0.16861049345272677
30029,0.08096202248238712
30030,0.18082526053189152
30031,0.5755390542993831
30032,0.1379048031222498
30033,0.23256602415885583
30034,0.32749973334219284
30035,0.35857580192823196
30036,0.1214497985260482
30037,0.26378130750510764
30038,0.26790358462993724
30039,0.1017711654733701
30040,0.3720341507453442
30041,0.10729382056606408
30042,0.0988136612483419
30043,0.10286722964698838
30044,0.18277368616578377
30045,0.25902374282099816
30046,0.35208460173127
30047,0.13023635011945625
30048,0.26256766034916784
30049,0.1671883489138833
30050,0.2059314955564372
30051,0.24946311452292325
30052,0.34718202611700755
30053,0.0977636473654559
30054,0.041448837393058165
30055,0.2627891769281154
30056,0.3241187372979645
30057,0.48449263226616457
30058,0.4135338421273707
30059,0.21185473620474737
30060,0.5272944554265379
30061,0.9138495300170599
30062,0.8635183805135661
30063,0.03774635010952958
30064,0.2513146117318364
30065,0.08309991444707687
30066,0.19653701229563597
30067,0.17015322139685052
30068,0.7901716491224658
30069,0.22169702433392655
30070,0.2997808514555471
30071,0.843668557986752
30072,0.3099095274193103
30073,0.7116518283607536
30074,0.0863941417186688
30075,0.2794216899962959
30076,0.30486148963494575
30077,0.15290264409826324
30078,0.8583404668670495
30079,0.1258057651371146
30080,0.3996164505610301
30081,0.032270872783922946
30082,0.14541989941039507
30083,0.24817126570091513
30084,0.48921329521994217
30085,0.12869040377191923
30086,0.18162362699529733
30087,0.11479973372747213
30088,0.10880818587593555
30089,0.1567107507855964
30090,0.5217150556328196
30091,0.1534918116291313
30092,0.023865534089101297
30093,0.17839643871541183
30094,0.3672401588151914
30095,0.13142782270291764
30096,0.11885462369216188
30097,0.11735984508643986
30098,0.9310648985606815
30099,0.10390200549008781
30100,0.34548286174485043
30101,0.26555836753394596
30102,0.1656422072007772
30103,0.12584150919548295
30104,0.22078901078937221
30105,0.8665411877638864
30106,0.659346941490055
30107,0.08167243688804693
30108,0.12669002883917369
30109,0.13310181769825
30110,0.22750070666913694
30111,0.3427565796517488
30112,0.10887244864025639
30113,0.8674820880339222
30114,0.11706658149777716
30115,0.10678895430039348
30116,0.19990377661532407
30117,0.14851776262167687
30118,0.2721252565371579
30119,0.18268261206579534
30120,0.08264297260316332
30121,0.2371334145403064
30122,0.7811988189007193
30123,0.11949391483687277
30124,0.20898331732604358
30125,0.20673859673155814
30126,0.301804709442389
30127,0.13237074381264416
30128,0.43046258077425076
30129,0.2934946860495558
30130,0.8288332816058973
30131,0.0891317326155533
30132,0.3177640879911566
30133,0.8668869653442102
30134,0.22854992716287245
30135,0.9461557897138452
30136,0.19562715885159854
30137,0.2438877821293149
30138,0.9531828977614492
30139,0.12142619570812913
30140,0.44800297323972926
30141,0.3237492089662536
30142,0.2650250176618505
30143,0.506219352419422
30144,0.14167499371600104
30145,0.0349725893148402
30146,0.43413541159758245
30147,0.2393606854343368
30148,0.819064204709168
30149,0.8941006157920921
30150,0.10162228039513188
30151,0.26315216125130586
30152,0.04941476072912405
30153,0.23716003091567645
30154,0.12016880539655682
30155,0.14651241217992475
30156,0.11220000466055832
30157,0.07255522318066046
30158,0.45253996955387354
30159,0.14186633597589465
30160,0.11659073123100414
30161,0.2302778246774671
30162,0.19361581057600522
30163,0.3113343084461932
30164,0.7934714066706673
30165,0.3827503542370541
30166,0.18225124003614518
30167,0.5770386906732166
30168,0.3283772178513162
30169,0.356678846480752
30170,0.270775253349741
30171,0.1726758962894609
30172,0.036046805795754894
30173,0.4766654009224587
30174,0.47201709354517896
30175,0.8950126631143162
30176,0.11410797250764702
30177,0.24708594210717788
30178,0.498481054022049
30179,0.3177724773893981
30180,0.2166156643951228
30181,0.47497732560376194
30182,0.800467650488722
30183,0.4856503687228427
30184,0.1921133135695761
30185,0.14614943466876854
30186,0.2427987396602048
30187,0.15870336331924167
30188,0.18916476186321313
30189,0.2080114901838047
30190,0.8178782192453651
30191,0.28092344477417797
30192,0.797503026323426
30193,0.13140197268345538
30194,0.7086187104716732
30195,0.10260966578734906
30196,0.21322682869617848
30197,0.8247904301392287
30198,0.21501873105927935
30199,0.20337216078497244
30200,0.12887432802143678
30201,0.07031175174649693
30202,0.08652310532505399
30203,0.138562823106997
30204,0.2112737757787233
30205,0.925315217775684
30206,0.1033387532358825
30207,0.1669280663446137
30208,0.14060397036754677
30209,0.4503497307190395
30210,0.5297593571402177
30211,0.8178332222470746
30212,0.4267808906168135
30213,0.10117027358091267
30214,0.33471920242957254
30215,0.267004505680005
30216,0.9023403298562068
30217,0.4746788826894178
30218,0.9206478885596128
30219,0.06361375264778746
30220,0.2758224780734164
30221,0.26758855759755806
30222,0.2313653530223685
30223,0.1138741463504371
30224,0.1617625560930619
30225,0.24916519068240567
30226,0.12000779438060782
30227,0.2374757861051844
30228,0.20368570777225484
30229,0.21875147301018896
30230,0.2533092410089782
30231,0.13336525909321584
30232,0.3824784866388894
30233,0.5787872332351341
30234,0.19430818546089396
30235,0.17714334734203835
30236,0.5369528143663371
30237,0.11547974591606314
30238,0.25173743447609215
30239,0.09372138617831985
30240,0.2293014393019039
30241,0.30436547764455063
30242,0.12507117883035868
30243,0.38844414024579627
30244,0.9099776973815166
30245,0.1218411037269024
30246,0.15248373616499494
30247,0.16010179898225518
30248,0.5506410753008512
30249,0.2178065123101255
30250,0.2061030595293522
30251,0.20882229675470843
30252,0.4660954674254952
30253,0.9102795860990354
30254,0.7073423030623551
30255,0.11065616322198912
30256,0.5581064068963465
30257,0.10816354066389162
30258,0.19848782394292103
30259,0.22906045222427296
30260,0.060058822437239125
30261,0.24483658473601347
30262,0.3572795728440691
30263,0.07507076717598474
30264,0.5377109866505656
30265,0.02703124301433621
30266,0.10367441177115475
30267,0.17340357470322112
30268,0.4154311480711592
30269,0.2530636352582349
30270,0.11261062058872794
30271,0.08591541496193898
30272,0.19228271583119358
30273,0.07907556443369208
30274,0.21485058234465793
30275,0.048589284079718215
30276,0.09832549385884462
30277,0.6672107491689788
30278,0.15871807119904363
30279,0.24977463406968736
30280,0.15166469518279832
30281,0.0886133893960294
30282,0.2645275668270528
30283,0.13361999603753683
30284,0.936509219475561
30285,0.027648783578612196
30286,0.3198955371478779
30287,0.514422170008696
30288,0.587403779341438
30289,0.20536474878981834
30290,0.09590310606545496
30291,0.033151281728098114
30292,0.10183597591885216
30293,0.06911090791935288
30294,0.19694258935574044
30295,0.48730879474728334
30296,0.8796852716297778
30297,0.39066423479804085
30298,0.3126625190526613
30299,0.8411658528505871
30300,0.8599176350240402
30301,0.14298233666966062
30302,0.92822211286907
30303,0.956399021153457
30304,0.34893034589108973
30305,0.34754126506911553
30306,0.06131162658494652
30307,0.06586137369777283
30308,0.25853545779190357
30309,0.8532480942068363
30310,0.3200863544259554
30311,0.22543249976006766
30312,0.39878899346477475
30313,0.93860546496745
30314,0.22230410681796067
30315,0.35092604307395486
30316,0.2578324153620902
30317,0.15210816998915924
30318,0.8160930004453515
30319,0.41555780325418656
30320,0.13741242774517853
30321,0.10863519245302156
30322,0.5422203240937321
30323,0.3837228749959836
30324,0.1651147827556767
30325,0.8410780653786758
30326,0.18871827743739594
30327,0.26328071866136127
30328,0.4568695949672042
30329,0.07433431188211885
30330,0.2841937958091074
30331,0.32452658017670616
30332,0.8789729814069266
30333,0.16631844697664971
30334,0.29895581954676853
30335,0.1303727954972492
30336,0.1365399183891463
30337,0.17674077103333702
30338,0.5375548659200209
30339,0.8948345509717207
30340,0.12659787274070816
30341,0.10962866708984004
30342,0.1678054338164863
30343,0.7274001899466451
30344,0.2601275010103846
30345,0.20686999474575468
30346,0.2686681635788516
30347,0.4041852445361168
30348,0.3160770643307097
30349,0.23351654397421218
30350,0.23169281171517936
30351,0.1409113740925324
30352,0.3095494272239479
30353,0.11302182659585334
30354,0.2729210113032169
30355,0.3964440899351273
30356,0.11779981117542693
30357,0.19168639036202048
30358,0.22167860834118444
30359,0.1368701502255955
30360,0.2183138224461782
30361,0.20243016148062662
30362,0.5639529407056725
30363,0.2501085349428096
30364,0.25313969596767866
30365,0.3021375899580323
30366,0.3405000258826117
30367,0.13443768908606288
30368,0.47407968409226925
30369,0.028891811473431207
30370,0.09543434690568833
30371,0.36007111128617403
30372,0.28127570396843055
30373,0.16008587172009342
30374,0.17499405499285312
30375,0.13845825415318813
30376,0.08752644568858174
30377,0.7617072352706169
30378,0.42550946964482483
30379,0.9019323885598604
30380,0.36285105877385754
30381,0.30581808897172535
30382,0.17506812239442493
30383,0.14169710946770456
30384,0.843728910617979
30385,0.15788350767343795
30386,0.8770656075631833
30387,0.11777377155826549
30388,0.7231808307602908
30389,0.07116643628472451
30390,0.10526675772353891
30391,0.2537159302238465
30392,0.15941272475470594
30393,0.12135119295235666
30394,0.19670743475713523
30395,0.08729232069101868
30396,0.22271255749686011
30397,0.15645583021436946
30398,0.48325991275046964
30399,0.3838694221476093
30400,0.8899661853897007
30401,0.033760690389936045
30402,0.8367711317635587
30403,0.3374089083954851
30404,0.20018429521500125
30405,0.23264385389665582
30406,0.09237330842864883
30407,0.16728767861009067
30408,0.30768567976649247
30409,0.17983831382988
30410,0.13645657549369583
30411,0.4054700920277172
30412,0.15436219520874
30413,0.47065326568980503
30414,0.36081792684094904
30415,0.9073403645725542
30416,0.5141731354968403
30417,0.5787037924344117
30418,0.4576758901188543
30419,0.9074574621787519
30420,0.03657302749926641
30421,0.8261468354413027
30422,0.35017367234147007
30423,0.12054471493657516
30424,0.8763986394220327
