user_id,problem
30000,0.6380513152678509
30001,0.8805276029354676
30002,0.6738528420254553
30003,0.2458878218758988
30004,0.7888548605602278
30005,0.7966030055328124
30006,0.8670281652569198
30007,0.08820152474593132
30008,0.1067064343332396
30009,0.39607895000281784
30010,0.5422676698223161
30011,0.3082205897381303
30012,0.5914207037792677
30013,0.7940790335599887
30014,0.881182657380974
30015,0.2741806131364528
30016,0.09322496893970438
30017,0.16417394270635943
30018,0.14771269363316697
30019,0.7547212599492458
30020,0.7685933706094075
30021,0.5601182963369538
30022,0.6601377802256148
30023,0.6010817951684947
30024,0.1275481772546958
30025,0.6139019698459889
30026,0.1559367043570531
30027,0.5835118595420294
30028,0.2116254214557468
30029,0.4292125823277972
30030,0.7423049782453486
30031,0.7780378167322368
30032,0.789924531882733
30033,0.6870535405265312
30034,0.14617822296841107
30035,0.36126101429364554
30036,0.6878805346966342
30037,0.635018731668509
30038,0.7909595828390453
30039,0.6658792453538638
30040,0.21210938270973945
30041,0.38110888376680396
30042,0.1321910481041201
30043,0.07097541356204902
30044,0.2278328205014059
30045,0.6339082119742094
30046,0.5690224798045237
30047,0.8522422494112702
30048,0.15881857995398313
30049,0.8210330419156601
30050,0.7791253069405976
30051,0.40559843533636114
30052,0.5580286369669425
30053,0.289759136255426
30054,0.6386317138642063
30055,0.8985451608155652
30056,0.6980566440747293
30057,0.5542088465626263
30058,0.4945480823294231
30059,0.33698939044715526
30060,0.6869609570701705
30061,0.23002550774335304
30062,0.5903653874263846
30063,0.3054892513535005
30064,0.4692628356928889
30065,0.5184582099059877
30066,0.5468963439831213
30067,0.9234095458630437
30068,0.4558590754463265
30069,0.14117840647351276
30070,0.2127950057032462
30071,0.1586150921803709
30072,0.6098408213666713
30073,0.32715168918620036
30074,0.8557084807130716
30075,0.5600399007201615
30076,0.4402040046940019
30077,0.8915459160683363
30078,0.8258730931756098
30079,0.8474632318559201
30080,0.2858521126421799
30081,0.6618962892175589
30082,0.5105100643809138
30083,0.3859640171131963
30084,0.14843242009656005
30085,0.6893219663002261
30086,0.25103409243220737
30087,0.6103638077453684
30088,0.27934138335307607
30089,0.6865837281452903
30090,0.8312988608149516
30091,0.31068829498529543
30092,0.6839217777555728
30093,0.5631270149589421
30094,0.7185079081077357
30095,0.3120190453056387
30096,0.5334291566826235
30097,0.5715256509164315
30098,0.6623204803019347
30099,0.6107014651547212
30100,0.3436018162343367
30101,0.4897275972855879
30102,0.9021083462401358
30103,0.42759183103632864
30104,0.7142033619705872
30105,0.8868585285588108
30106,0.7509530520422
