user_id,problem
30000,0.8733360558272716
30001,0.2194717279783337
30002,0.32614504832048963
30003,0.7717140205495955
30004,0.7147035012898929
30005,0.5651490192347474
30006,0.08002810222688964
30007,0.06570661307234062
30008,0.6685499935877093
30009,0.536757432810875
30010,0.14548262839758477
30011,0.11958057710702265
30012,0.8922505078884145
30013,0.08425706659959045
30014,0.1344006068686668
30015,0.32593031610662304
30016,0.2354554766914465
30017,0.4486367850625577
30018,0.31430130000329726
30019,0.36040744722289236
30020,0.8308190169211425
30021,0.4713361469184909
30022,0.17901067101140236
30023,0.1332958332101679
30024,0.5305041831507104
30025,0.31402206477563516
30026,0.24900769082090507
30027,0.20904419018660203
30028,0.15524522911618932
30029,0.08694924937528886
30030,0.1833873906576173
30031,0.43327197952701857
30032,0.14463334739443284
30033,0.23739715046803228
30034,0.37625068705460085
30035,0.26730587412616374
30036,0.1172057896557463
30037,0.31730304163316153
30038,0.1819724279383443
30039,0.11505827429149179
30040,0.3687474015918505
30041,0.12396458845400461
30042,0.10891308297253681
30043,0.13345384399787474
30044,0.17458773959863172
30045,0.2383326635696329
30046,0.3529758101897302
30047,0.11787908355168138
30048,0.2921820375123534
30049,0.135612039660062
30050,0.23550395714622666
30051,0.2877440612968726
30052,0.34585043769954393
30053,0.1544054880888444
30054,0.042501296818885696
30055,0.27379541745431385
30056,0.3040623477958763
30057,0.35700394856864964
30058,0.37548146990206516
30059,0.2066612555672674
30060,0.4724659377122033
30061,0.9023900232398795
30062,0.8586184963569226
30063,0.04343870600648419
30064,0.2596109754912966
30065,0.0927914003192511
30066,0.12913992249748762
30067,0.17704746852822675
30068,0.8073444866500639
30069,0.31874306876632486
30070,0.33187415803260467
30071,0.7725092514565586
30072,0.3368027945689226
30073,0.8083569799443411
30074,0.09723928100006538
30075,0.22130848036201592
30076,0.31600303101745697
30077,0.219923951943574
30078,0.8436711528675274
30079,0.15101547264149096
30080,0.4676672101060498
30081,0.037888102510555785
30082,0.1612189403744394
