id,Y18
4752,20.25920900778671
4753,20.196168839483544
4754,20.145404333649644
4755,19.44918255013006
4756,19.461311037130347
4757,19.57352388206933
4758,19.615811026225998
4759,19.075348601012553
4760,18.647582499558286
4761,18.754893199974852
4762,18.33886989051144
4763,18.17864830416748
4764,18.555649170584932
4765,18.582553342512444
4766,18.612127797902517
4767,18.65936698642366
4768,18.483840622876787
4769,18.548463929088793
4770,18.480489038612653
4771,18.472076503829214
4772,18.53368343960905
4773,18.59296796204158
4774,18.44247402984619
4775,18.615217600536646
4776,18.549486928324992
4777,18.26623390421282
4778,18.245242117116494
4779,17.843369637980874
4780,17.817946646506897
4781,17.749632199106124
4782,17.570223290452557
4783,17.58156089547979
4784,17.55644216763476
4785,17.55804147102108
4786,17.518123661626205
4787,17.658190710565446
4788,17.697653199623215
4789,18.015825339514876
4790,18.427252272357634
4791,19.079391258710437
4792,19.943550665131784
4793,21.014919703136457
4794,21.938736371684943
4795,22.803899525998915
4796,23.705499135201222
4797,23.620743740549752
4798,23.745051738473013
4799,24.812526563906264
4800,26.762479634905844
4801,27.59279542487016
4802,27.401978587391042
4803,27.842579392145634
4804,28.514310859417673
4805,28.830278637746225
4806,31.00300554830941
4807,31.129808436855832
4808,31.916860790856973
4809,31.817437507101168
4810,32.13342599475557
4811,32.58456212666967
4812,34.07028750254495
4813,33.472357927396814
4814,32.95810618159046
4815,34.40226061936704
4816,33.857699057043426
4817,34.84341183268811
4818,35.86294505813735
4819,36.403785194322964
4820,36.587833656295444
4821,36.54045788897421
4822,37.162034667392085
4823,36.97047725129389
4824,37.14247675287876
4825,36.95727565266685
4826,37.27914751174452
4827,36.9932550100975
4828,36.90414875958263
4829,37.33387782383517
4830,36.97942468229817
4831,36.64881551248797
4832,36.401508722942154
4833,36.65154236857981
4834,36.54037098145626
4835,36.22635968633797
4836,35.855876732790165
4837,36.1023091149927
4838,35.607070971401754
4839,35.256516491296466
4840,35.31399983889942
4841,35.42053530345563
4842,35.43407786393509
4843,35.430291952278374
4844,35.29116329965384
4845,35.571731303853916
4846,35.564980382736955
4847,35.64986331266623
4848,34.739412169752384
4849,33.273132343716306
4850,32.3732701239493
4851,31.999266483054292
4852,31.888240470176555
4853,31.82390894592598
4854,30.546334708644594
4855,30.704730320430336
4856,30.637986058469483
4857,30.528446670461875
4858,30.518715561425623
4859,30.269327477982408
4860,30.90735970387851
4861,30.366673632813026
4862,30.100709134872798
4863,29.836439329165273
4864,29.629086377981068
4865,28.712520080498933
4866,27.699691271240486
4867,27.24159296029198
4868,26.51780709116618
4869,25.737693332606515
4870,25.54553100023351
4871,25.393322901406222
4872,25.802540626455325
4873,25.31223877321095
4874,25.110078322825153
4875,24.028744697969586
4876,23.92564899036089
4877,23.34092075877627
4878,23.170930646128493
4879,23.0262824464644
4880,22.55789298398141
4881,22.552310564177127
4882,22.295304209406343
4883,21.955264381415766
4884,21.52674983298301
4885,21.738396427617964
4886,21.36783063140064
4887,21.366534350556257
4888,21.01379669456864
4889,20.79222906674562
4890,20.477405324889265
4891,20.522637998968293
4892,20.27912438118097
4893,19.880413127257196
4894,19.788927908637667
4895,19.659411912622996
4896,20.498244014949965
4897,20.482106498888996
4898,20.382738380114418
4899,19.857419371727026
4900,19.823310528553794
4901,19.74321037639854
4902,19.76101055882841
4903,19.699919861166286
4904,19.546081021901376
4905,19.589502426277026
4906,18.777585867405485
4907,18.459956849789062
4908,18.625404898417898
4909,18.33776117785161
4910,18.280727035786086
4911,18.590995865137728
4912,18.539059910649787
4913,18.52759943563954
4914,18.523802538456994
4915,18.601663322236604
4916,18.355834275079623
4917,18.233394945341367
4918,18.190510627145926
4919,18.041495225743457
4920,18.155236498129717
4921,17.93328631197599
4922,17.954927997887015
4923,17.422238084023327
4924,17.278896391581522
4925,17.602470905655938
4926,17.51894894989314
4927,17.313174212288164
4928,17.329190632661426
4929,17.660984564215045
4930,17.760281491230796
4931,17.746481290838148
4932,18.37334173492447
4933,18.514405810064538
4934,19.005175370911985
4935,19.236157697252676
4936,19.830920795014343
4937,20.3292850595294
4938,21.04632753515006
4939,21.62137192713689
4940,22.555237549331608
4941,23.24671073541326
4942,23.224270842770945
4943,24.1132068346651
4944,25.31154865507118
4945,26.313884244236387
4946,27.631050360559602
4947,27.88501159887472
4948,27.93813365841912
4949,28.170162559698657
4950,29.181079819232018
4951,29.487334474436164
4952,29.69543390551953
4953,30.706872845161598
4954,31.903409305776922
4955,32.651593688122276
4956,33.35049395437978
4957,34.30556648735697
4958,34.849861595256186
4959,35.59819113023758
4960,35.69846339999716
4961,35.88206976539949
4962,37.37520245956543
4963,37.90227066057625
4964,37.34570952012152
4965,38.2983790570873
4966,38.052042678894146
4967,37.94258088426308
4968,37.940898612664796
4969,37.516795264380434
4970,37.14980801525926
4971,37.19095017928574
4972,36.883062582405586
4973,36.88879097637499
4974,37.089577649860914
4975,37.78652172902853
4976,36.5244285038965
4977,36.141575823461
4978,36.629512286656464
4979,37.22718529281169
4980,37.00282840494057
4981,37.26714770473284
4982,37.03260287443951
4983,36.38541274391527
4984,36.632867584536775
4985,36.598426395278466
4986,36.456525355484324
4987,36.69331437592601
4988,36.604231265447915
4989,35.93291516628105
4990,35.83566091153716
4991,35.69131859129623
4992,34.83425727056039
4993,34.12557749913705
4994,33.708971835837495
4995,33.36585817502512
4996,32.69344592259897
4997,32.725371834643624
4998,31.758636628340973
4999,31.81973048324515
5000,31.583596259808523
5001,31.456602532049743
5002,30.507176481939524
5003,30.361760254719805
5004,28.969233846405558
5005,28.477175926677305
5006,27.866618900071536
5007,28.2009051513566
5008,28.135086526441242
5009,27.740275486680318
5010,27.052887828459383
5011,27.17664188272081
5012,26.990879963536763
5013,26.557649588104155
5014,26.367684034072536
5015,25.964627205022886
5016,25.927364301080893
5017,25.891364940239033
5018,25.645622602617863
5019,25.65531583374404
5020,24.804107210948228
5021,24.410471966117385
5022,24.456328982713394
5023,24.32200155584018
5024,24.046133902204154
5025,23.738463446407476
5026,23.36346881156389
5027,23.34874707864858
5028,23.43843398264044
5029,23.278775110254927
5030,22.729894220366216
5031,22.091240568491443
5032,21.93348994845328
5033,21.829200554452736
5034,21.540477463053154
5035,21.97280644034193
5036,21.75023853341883
5037,21.32940683416476
5038,20.914064880476747
5039,20.759769095501632
5040,20.85018451542944
5041,20.86400687652757
5042,20.822650143040015
5043,20.584104370769413
5044,20.499372755488295
5045,20.170311464394423
5046,20.294336432531196
5047,20.371681701762313
5048,20.266586442527252
5049,20.10787805364603
5050,20.15412868005145
5051,20.006444418238363
5052,19.844500412296323
5053,19.66591451385611
5054,19.41129928249194
5055,18.933264661676024
5056,18.773825399700087
5057,18.642423398568628
5058,18.636351326839367
5059,18.527134845752396
5060,17.973494053504673
5061,18.06438560617598
5062,17.998873297663767
5063,17.86522502202115
5064,17.906041441500413
5065,18.105792912645473
5066,17.625919539448702
5067,17.621386557334105
5068,17.67937761559457
5069,17.418461920580064
5070,17.402428879774426
5071,17.463099428927883
5072,17.279245658327017
5073,17.14728268968947
5074,17.162790392437003
5075,17.141241149378743
5076,17.9498345526004
5077,18.443129188358657
5078,18.697353600513708
5079,19.51595129138389
5080,20.48821764157548
5081,20.948422650520953
5082,21.86051036488906
5083,22.93695798696795
5084,23.50351458606083
5085,23.663607044344232
5086,23.892482300085753
5087,24.76417754270851
5088,25.657712984658612
5089,26.382630631796157
5090,27.443583507805698
5091,28.92093426122274
5092,30.152349814916093
5093,30.27285600006411
5094,30.16114252124118
5095,30.530438793483775
5096,32.08362062341192
5097,32.850131514001156
5098,33.83506785908746
5099,34.47670238516313
5100,35.499788651883804
5101,36.47969607908222
5102,37.628768940390685
5103,37.117473458076056
5104,37.05793417074164
5105,37.331559764259694
5106,37.31158581191025
5107,37.02423363732377
5108,37.259823809137735
5109,37.887857208719645
5110,37.699664316645055
5111,38.246654821374335
5112,38.60248239133588
5113,38.75906474683515
5114,38.536462830110054
5115,38.53770859757282
5116,38.58830268131719
5117,38.11199222565055
5118,37.94713323621213
5119,38.08750659849208
5120,38.127708301665
5121,38.17392597259384
5122,38.13263498387257
5123,38.243444494467134
5124,37.903442475832904
5125,38.06084400782412
5126,37.459497847401224
5127,37.159593580859095
5128,37.30871790992692
5129,37.73495805243894
5130,37.52464434724973
5131,37.719757513962165
5132,37.6337315129856
5133,37.9124792146305
5134,37.7117449807743
5135,37.348576481997526
5136,36.794344522223604
5137,35.72682409451974
5138,34.67940726445688
5139,34.143220426306854
5140,33.80975084470285
5141,33.60811032951668
5142,32.910394965361846
5143,33.01372443313529
5144,32.669725257611255
5145,32.19449024834308
5146,32.37726367638227
5147,32.068433161595415
5148,31.150700664261393
5149,30.76658480118902
5150,30.49070666290418
5151,29.729460496891882
5152,29.132022382781873
5153,28.810997786052937
5154,27.242059392036516
5155,27.14672910601052
5156,26.773342814330235
5157,26.879464471580647
5158,27.23770207135936
5159,26.569309394693235
5160,26.47936752702005
5161,26.85532164765774
5162,26.537895803791322
5163,26.537160093831865
5164,26.40896741789446
5165,26.55337601952104
5166,26.173321037768908
5167,26.141585771934366
5168,26.013454093676266
5169,25.56158458839233
5170,25.922292515373222
5171,25.800870448985393
5172,25.519109753187294
5173,25.534040246035737
5174,25.17483301609635
5175,24.51454729777981
5176,24.344964163125567
5177,24.249936889238274
5178,24.017344726942284
5179,24.06804001294836
5180,23.837549977275117
5181,23.5779268283904
5182,23.338227111007114
5183,23.346723634225256
5184,24.227651927904166
5185,23.854836235749776
5186,24.16186854458384
5187,23.604534743802414
5188,23.38204448901621
5189,23.04185793300777
5190,22.99510170570336
5191,22.723412634324763
5192,22.474364536772082
5193,22.403260173292416
5194,22.184504171457355
5195,21.670070728590325
5196,21.710828956411646
5197,21.45869542071047
5198,21.579420467716144
5199,21.29662287498613
5200,21.085488228178725
5201,20.896035375893113
5202,20.82793575651476
5203,20.58275137092358
5204,20.379237306456133
5205,20.371457590354034
5206,20.376349755527976
5207,20.372700999449535
5208,20.326424181057323
5209,20.276528662386454
5210,20.228120722332648
5211,20.15288860026459
5212,20.10100951210795
5213,20.140780843819222
5214,20.28698165512732
5215,20.09532158498532
5216,19.975669839099865
5217,19.796823797034826
5218,19.607869062261468
5219,19.84881329044453
5220,20.482912516361758
5221,20.464139038421962
5222,20.53442382291589
5223,20.85890691285153
5224,21.003027427004874
5225,21.193219250614717
5226,22.21152693447882
5227,22.580511185150044
5228,22.615982494834647
5229,23.248406817124845
5230,23.5427101932697
5231,23.741560815785704
5232,24.277661018892612
5233,24.51869207861888
5234,24.96557945416564
5235,25.623806590878335
5236,26.579424574960623
5237,26.447974258754925
5238,25.952614453727108
5239,26.10056248023415
5240,26.016371222157485
5241,27.10731726813046
5242,27.74767924635614
5243,27.82955665353507
5244,28.631121950456347
5245,28.228953588550127
5246,28.079291962808732
5247,27.72027058993253
5248,27.494076513449286
5249,27.94839353791913
5250,28.348472839445783
5251,27.565077903064207
5252,28.07618148897929
5253,27.470837090404736
5254,26.8024765656833
5255,26.95090236402331
5256,26.824399044373127
5257,26.947629788586028
5258,26.66248644118384
5259,26.549264422465253
5260,26.877649343959696
5261,26.544328297394497
